"customer_key";"customer_number";"customer_name";"age";"total_orders";"total_sales";"total_quantity";"total_products";"lifespan";"age_group";"customer_segment";"last_order";"recency";"avg_order_value";"avg_monthly_spends"
4351;"AW00015350";"Kathleen Serrano";62;2;3145.0;5.0;5;16;"50 and Above";"Regular";"2013-08-23";153;1572.5;196.56
4352;"AW00015351";"Steve Lu";68;2;3115.0;5.0;5;15;"50 and Above";"Regular";"2013-08-14";153;1557.5;207.67
4353;"AW00015352";"Raymond Martinez";62;1;70.0;1.0;1;0;"50 and Above";"New";"2013-03-23";158;70.0;70.0
4354;"AW00015353";"Michele Xu";62;2;326.0;9.0;9;8;"50 and Above";"New";"2013-12-03";149;163.0;40.75
4355;"AW00015354";"Corey Kumar";63;3;8297.0;6.0;6;23;"50 and Above";"VIP";"2013-08-07";153;2765.67;360.74
4356;"AW00015355";"Janelle Martinez";64;1;35.0;1.0;1;0;"50 and Above";"New";"2013-11-03";150;35.0;35.0
4357;"AW00015356";"Dawn Jai";65;1;120.0;2.0;2;0;"50 and Above";"New";"2013-03-07";158;120.0;120.0
4358;"AW00015357";"Craig Navarro";59;3;7232.0;7.0;6;18;"50 and Above";"VIP";"2013-07-15";154;2410.67;401.78
4359;"AW00015358";"Danielle Sanders";88;1;40.0;2.0;2;0;"50 and Above";"New";"2013-12-07";149;40.0;40.0
4360;"AW00015359";"Logan Yang";87;1;51.0;3.0;3;0;"50 and Above";"New";"2013-09-12";152;51.0;51.0
4361;"AW00015360";"Ryan Martin";87;1;5.0;1.0;1;0;"50 and Above";"New";"2013-12-10";149;5.0;5.0
4362;"AW00015361";"Thomas Gonzales";87;1;40.0;2.0;2;0;"50 and Above";"New";"2014-01-24";148;40.0;40.0
4363;"AW00015362";"Jennifer Adams";49;2;4745.0;5.0;5;3;"40-49";"New";"2013-10-02";151;2372.5;1581.67
4364;"AW00015363";"Justin Yang";55;2;4719.0;4.0;4;3;"50 and Above";"New";"2013-10-18";151;2359.5;1573.0
4365;"AW00015364";"Aidan Bryant";55;2;3184.0;5.0;5;15;"50 and Above";"Regular";"2013-08-06";153;1592.0;212.27
4366;"AW00015365";"Victoria Gray";49;2;3142.0;6.0;6;14;"40-49";"Regular";"2013-08-15";153;1571.0;224.43
4367;"AW00015366";"Alyssa Coleman";49;1;60.0;2.0;2;0;"40-49";"New";"2013-02-22";159;60.0;60.0
4368;"AW00015367";"Alyssa White";56;2;3178.0;5.0;5;14;"50 and Above";"Regular";"2013-08-06";153;1589.0;227.0
4369;"AW00015368";"Brandi Martin";56;1;7.0;2.0;2;0;"50 and Above";"New";"2013-04-06";157;7.0;7.0
4370;"AW00015369";"Connor Perez";59;2;3128.0;5.0;5;14;"50 and Above";"Regular";"2013-08-10";153;1564.0;223.43
4371;"AW00015370";"Jessica Butler";64;1;7.0;2.0;2;0;"50 and Above";"New";"2013-10-08";151;7.0;7.0
4372;"AW00015371";"Cameron Bryant";64;2;3179.0;4.0;4;14;"50 and Above";"Regular";"2013-08-01";153;1589.5;227.07
4373;"AW00015372";"Miguel Alexander";58;2;3105.0;3.0;3;14;"50 and Above";"Regular";"2013-08-17";153;1552.5;221.79
4374;"AW00015373";"Kaitlyn Jones";86;1;40.0;2.0;2;0;"50 and Above";"New";"2013-12-13";149;40.0;40.0
4375;"AW00015374";"Donna Kumar";86;2;3178.0;5.0;5;15;"50 and Above";"Regular";"2013-08-21";153;1589.0;211.87
4376;"AW00015375";"Alisha Chande";86;1;68.0;3.0;3;0;"50 and Above";"New";"2013-07-09";154;68.0;68.0
4377;"AW00015376";"Megan Sanders";52;3;136.0;7.0;7;6;"50 and Above";"New";"2013-11-01";150;45.33;22.67
4378;"AW00015377";"Brianna Jackson";57;3;168.0;7.0;7;10;"50 and Above";"New";"2014-01-21";148;56.0;16.8
4379;"AW00015378";"Devin Ward";57;3;171.0;9.0;7;8;"50 and Above";"New";"2013-10-24";151;57.0;21.38
4380;"AW00015379";"Amanda Griffin";57;2;3184.0;5.0;5;14;"50 and Above";"Regular";"2013-08-13";153;1592.0;227.43
4381;"AW00015380";"Nathan Robinson";58;2;3145.0;5.0;5;14;"50 and Above";"Regular";"2013-08-16";153;1572.5;224.64
4382;"AW00015381";"Alexa Howard";58;1;5.0;1.0;1;0;"50 and Above";"New";"2014-01-08";148;5.0;5.0
4383;"AW00015382";"Kimberly Blue";53;1;104.0;3.0;3;0;"50 and Above";"New";"2013-08-04";153;104.0;104.0
4384;"AW00015383";"Charles Rivera";58;1;114.0;4.0;4;0;"50 and Above";"New";"2014-01-19";148;114.0;114.0
4385;"AW00015384";"Xavier Alan";59;1;7.0;2.0;2;0;"50 and Above";"New";"2013-04-04";157;7.0;7.0
4386;"AW00015385";"Destiny Reed";53;1;7.0;2.0;2;0;"50 and Above";"New";"2013-04-14";157;7.0;7.0
4387;"AW00015386";"Nicholas Taylor";59;1;5.0;1.0;1;0;"50 and Above";"New";"2013-08-27";153;5.0;5.0
4388;"AW00015387";"Miguel Rodriguez";59;1;5.0;1.0;1;0;"50 and Above";"New";"2013-11-25";150;5.0;5.0
4389;"AW00015388";"Victoria Smith";59;2;3128.0;5.0;5;14;"50 and Above";"Regular";"2013-07-31";154;1564.0;223.43
4390;"AW00015389";"Joan King";59;2;3153.0;5.0;5;14;"50 and Above";"Regular";"2013-08-22";153;1576.5;225.21
4391;"AW00015390";"Jonathan Turner";65;1;40.0;2.0;2;0;"50 and Above";"New";"2013-09-05";152;40.0;40.0
4392;"AW00015391";"Jordyn Powell";60;2;4828.0;8.0;8;4;"50 and Above";"New";"2013-11-02";150;2414.0;1207.0
4393;"AW00015392";"Sydney Brown";66;1;40.0;2.0;2;0;"50 and Above";"New";"2013-06-11";155;40.0;40.0
4394;"AW00015393";"Rebekah Ruiz";85;1;7.0;2.0;2;0;"50 and Above";"New";"2013-12-25";149;7.0;7.0
4395;"AW00015394";"Natalie Wilson";79;2;3135.0;4.0;4;15;"50 and Above";"Regular";"2013-08-27";153;1567.5;209.0
4396;"AW00015395";"Joseph Clark";60;2;4780.0;6.0;6;4;"50 and Above";"New";"2013-11-13";150;2390.0;1195.0
4397;"AW00015396";"Julia Wilson";54;2;3148.0;5.0;5;15;"50 and Above";"Regular";"2013-08-26";153;1574.0;209.87
4398;"AW00015397";"Karl Tang";60;1;40.0;2.0;2;0;"50 and Above";"New";"2013-02-18";159;40.0;40.0
4399;"AW00015398";"Jose Wang";60;2;3133.0;3.0;3;15;"50 and Above";"Regular";"2013-08-13";153;1566.5;208.87
4400;"AW00015399";"Mackenzie Murphy";66;2;3148.0;5.0;5;14;"50 and Above";"Regular";"2013-08-26";153;1574.0;224.86
4401;"AW00015400";"Samuel Roberts";66;1;5.0;1.0;1;0;"50 and Above";"New";"2013-05-01";156;5.0;5.0
4402;"AW00015401";"Rachel Hughes";66;1;40.0;2.0;2;0;"50 and Above";"New";"2013-10-19";151;40.0;40.0
4403;"AW00015402";"Connor Evans";66;3;132.0;7.0;7;3;"50 and Above";"New";"2013-10-01";151;44.0;44.0
4404;"AW00015403";"Jeremiah Ross";60;1;40.0;2.0;2;0;"50 and Above";"New";"2013-06-22";155;40.0;40.0
4405;"AW00015404";"Sydney Robinson";66;2;3115.0;5.0;5;14;"50 and Above";"Regular";"2013-08-11";153;1557.5;222.5
4406;"AW00015405";"Miguel Ross";67;1;15.0;3.0;3;0;"50 and Above";"New";"2013-04-29";157;15.0;15.0
4407;"AW00015406";"Amanda Butler";67;1;7.0;2.0;2;0;"50 and Above";"New";"2013-03-18";158;7.0;7.0
4408;"AW00015407";"Julia Lee";61;1;40.0;2.0;2;0;"50 and Above";"New";"2013-11-01";150;40.0;40.0
4409;"AW00015408";"Olivia Thompson";67;1;40.0;2.0;2;0;"50 and Above";"New";"2013-08-31";153;40.0;40.0
4410;"AW00015409";"Eduardo Cooper";68;2;1567.0;4.0;4;17;"50 and Above";"Regular";"2013-11-20";150;783.5;92.18
4411;"AW00015410";"Katherine Harris";68;2;1619.0;6.0;6;17;"50 and Above";"Regular";"2013-11-27";150;809.5;95.24
4412;"AW00015411";"Jay Chandra";77;2;3128.0;5.0;5;14;"50 and Above";"Regular";"2013-08-23";153;1564.0;223.43
4413;"AW00015412";"Ryan Griffin";83;1;5.0;1.0;1;0;"50 and Above";"New";"2013-12-08";149;5.0;5.0
4414;"AW00015413";"Donald Prasad";83;3;319.0;9.0;7;7;"50 and Above";"New";"2013-09-02";152;106.33;45.57
4415;"AW00015414";"Isaac Richardson";81;1;5.0;1.0;1;0;"50 and Above";"New";"2013-02-09";159;5.0;5.0
4416;"AW00015415";"Rachel Gray";81;1;90.0;3.0;3;0;"50 and Above";"New";"2013-08-26";153;90.0;90.0
4417;"AW00015416";"Edward Barnes";80;1;5.0;1.0;1;0;"50 and Above";"New";"2013-10-14";151;5.0;5.0
4418;"AW00015417";"Alvin Lu";73;2;3120.0;5.0;5;14;"50 and Above";"Regular";"2013-08-09";153;1560.0;222.86
4419;"AW00015418";"Angel Kelly";52;3;232.0;8.0;7;2;"50 and Above";"New";"2013-06-26";155;77.33;116.0
4420;"AW00015419";"Carlos Baker";47;2;3103.0;2.0;2;13;"40-49";"Regular";"2013-07-31";154;1551.5;238.69
4421;"AW00015420";"Nathan Hernandez";52;1;5.0;1.0;1;0;"50 and Above";"New";"2013-03-02";158;5.0;5.0
4422;"AW00015421";"Cameron Clark";52;1;5.0;1.0;1;0;"50 and Above";"New";"2013-10-28";151;5.0;5.0
4423;"AW00015422";"Kelly Griffin";41;2;1633.0;5.0;5;17;"40-49";"Regular";"2013-12-07";149;816.5;96.06
4424;"AW00015423";"Jack Long";41;1;5.0;1.0;1;0;"40-49";"New";"2013-03-10";158;5.0;5.0
4425;"AW00015424";"Rebecca Hill";41;1;31.0;2.0;2;0;"40-49";"New";"2013-12-19";149;31.0;31.0
4426;"AW00015425";"Tina Sai";70;2;3772.0;2.0;2;10;"50 and Above";"New";"2013-09-15";152;1886.0;377.2
4427;"AW00015426";"Cristina Kumar";76;2;116.0;7.0;7;7;"50 and Above";"New";"2013-11-11";150;58.0;16.57
4428;"AW00015427";"Jade Murphy";41;2;1574.0;3.0;3;18;"40-49";"Regular";"2013-12-12";149;787.0;87.44
4429;"AW00015428";"Richard Howard";41;2;1631.0;4.0;4;17;"40-49";"Regular";"2013-12-09";149;815.5;95.94
4430;"AW00015429";"Aaron Li";41;2;3170.0;6.0;6;13;"40-49";"Regular";"2013-08-01";153;1585.0;243.85
4431;"AW00015430";"Alfredo Jim├®nez";42;1;40.0;2.0;2;0;"40-49";"New";"2013-02-03";159;40.0;40.0
4432;"AW00015431";"John Jackson";42;1;7.0;2.0;2;0;"40-49";"New";"2013-04-26";157;7.0;7.0
4433;"AW00015432";"Alvin Kumar";42;2;1587.0;3.0;3;17;"40-49";"Regular";"2013-12-04";149;793.5;93.35
4434;"AW00015433";"Adam Sharma";42;2;1622.0;3.0;3;17;"40-49";"Regular";"2013-12-01";149;811.0;95.41
4435;"AW00015434";"Brent Zhou";75;2;32.0;2.0;2;5;"50 and Above";"New";"2013-10-05";151;16.0;6.4
4436;"AW00015435";"Geoffrey Raman";74;2;3801.0;4.0;4;10;"50 and Above";"New";"2013-09-12";152;1900.5;380.1
4437;"AW00015436";"Patricia Suri";74;2;3772.0;2.0;2;10;"50 and Above";"New";"2013-09-23";152;1886.0;377.2
4438;"AW00015437";"Candace Srini";73;2;37.0;3.0;3;2;"50 and Above";"New";"2014-01-16";148;18.5;18.5
4439;"AW00015438";"Arthur Rodriguez";73;2;3788.0;5.0;5;11;"50 and Above";"New";"2013-10-19";151;1894.0;344.36
4440;"AW00015439";"Mason Evans";67;2;3804.0;3.0;3;11;"50 and Above";"New";"2013-10-16";151;1902.0;345.82
4441;"AW00015440";"Jon Pal";46;3;6736.0;8.0;8;26;"40-49";"VIP";"2013-12-25";149;2245.33;259.08
4442;"AW00015441";"Christy Zeng";54;2;77.0;4.0;4;1;"50 and Above";"New";"2013-06-02";155;38.5;77.0
4443;"AW00015442";"Alejandro Shen";58;1;94.0;3.0;3;0;"50 and Above";"New";"2013-07-03";154;94.0;94.0
4444;"AW00015443";"Francisco Patel";58;1;7.0;2.0;2;0;"50 and Above";"New";"2013-02-05";159;7.0;7.0
4445;"AW00015444";"Roy Fernandez";58;2;139.0;6.0;6;8;"50 and Above";"New";"2013-12-31";149;69.5;17.38
4446;"AW00015445";"Bob Lopez";57;1;65.0;3.0;3;0;"50 and Above";"New";"2013-06-27";155;65.0;65.0
4447;"AW00015446";"Levi Madan";54;1;32.0;3.0;3;0;"50 and Above";"New";"2013-05-15";156;32.0;32.0
4448;"AW00015447";"Regina Madan";59;1;25.0;1.0;1;0;"50 and Above";"New";"2013-05-27";156;25.0;25.0
4449;"AW00015448";"Omar She";59;2;53.0;4.0;4;3;"50 and Above";"New";"2014-01-02";148;26.5;17.67
4450;"AW00015449";"Cedric Yuan";85;2;49.0;5.0;4;6;"50 and Above";"New";"2013-12-27";149;24.5;8.17
4451;"AW00015450";"Marshall Black";84;1;32.0;3.0;3;0;"50 and Above";"New";"2013-03-01";158;32.0;32.0
4452;"AW00015451";"Linda Munoz";58;2;2757.0;3.0;3;14;"50 and Above";"Regular";"2013-09-16";152;1378.5;196.93
4453;"AW00015452";"Alison Goel";62;1;25.0;1.0;1;0;"50 and Above";"New";"2013-03-20";158;25.0;25.0
4454;"AW00015453";"Isabelle Barnes";56;3;6650.0;4.0;4;26;"50 and Above";"VIP";"2013-12-14";149;2216.67;255.77
4455;"AW00015454";"Ian Bennett";65;2;2747.0;2.0;2;19;"50 and Above";"Regular";"2013-09-05";152;1373.5;144.58
4456;"AW00015455";"Denise Raman";80;2;3099.0;6.0;6;15;"50 and Above";"Regular";"2013-10-13";151;1549.5;206.6
4457;"AW00015456";"Donald Suri";80;2;2816.0;5.0;5;20;"50 and Above";"Regular";"2013-09-24";152;1408.0;140.8
4458;"AW00015457";"Adriana Martinez";79;2;2782.0;3.0;3;20;"50 and Above";"Regular";"2013-09-17";152;1391.0;139.1
4459;"AW00015458";"Krystal Ma";72;1;5.0;1.0;1;0;"50 and Above";"New";"2013-08-15";153;5.0;5.0
4460;"AW00015459";"Beth Dominguez";78;1;35.0;3.0;3;0;"50 and Above";"New";"2013-06-29";155;35.0;35.0
4461;"AW00015460";"Bethany Nara";73;2;2747.0;2.0;2;21;"50 and Above";"Regular";"2013-10-24";151;1373.5;130.81
4462;"AW00015461";"Alberto Gutierrez";78;2;89.0;5.0;5;7;"50 and Above";"New";"2013-09-24";152;44.5;12.71
4463;"AW00015462";"Tony Chande";77;2;3086.0;4.0;4;15;"50 and Above";"Regular";"2013-10-17";151;1543.0;205.73
4464;"AW00015463";"Terrence Yuan";77;2;2803.0;7.0;7;14;"50 and Above";"Regular";"2013-10-18";151;1401.5;200.21
4465;"AW00015464";"Kristi Blanco";40;2;37.0;3.0;3;3;"40-49";"New";"2013-12-14";149;18.5;12.33
4466;"AW00015465";"Jacquelyn Navarro";40;2;40.0;3.0;3;6;"40-49";"New";"2013-09-28";152;20.0;6.67
4467;"AW00015466";"Elijah Perez";50;2;1587.0;3.0;3;18;"50 and Above";"Regular";"2013-12-06";149;793.5;88.17
4468;"AW00015467";"Caleb Shan";50;2;1631.0;4.0;4;18;"50 and Above";"Regular";"2013-12-27";149;815.5;90.61
4469;"AW00015468";"Emma Foster";50;3;437.0;10.0;10;7;"50 and Above";"New";"2013-10-10";151;145.67;62.43
4470;"AW00015469";"Fernando Williams";44;1;40.0;2.0;2;0;"40-49";"New";"2013-02-09";159;40.0;40.0
4471;"AW00015470";"Hailey Lopez";45;1;77.0;3.0;3;0;"40-49";"New";"2013-08-15";153;77.0;77.0
4472;"AW00015471";"Destiny White";51;2;1622.0;3.0;3;17;"50 and Above";"Regular";"2013-12-02";149;811.0;95.41
4473;"AW00015472";"Jennifer Torres";45;2;1560.0;3.0;3;18;"40-49";"Regular";"2013-12-16";149;780.0;86.67
4474;"AW00015473";"Abigail Jenkins";51;2;1552.0;2.0;2;18;"50 and Above";"Regular";"2013-11-30";150;776.0;86.22
4475;"AW00015474";"Cameron Lal";51;2;1676.0;4.0;4;17;"50 and Above";"Regular";"2013-12-12";149;838.0;98.59
4476;"AW00015475";"Kaitlyn Brooks";45;2;1587.0;4.0;4;18;"40-49";"Regular";"2013-12-27";149;793.5;88.17
4477;"AW00015476";"Alyssa Powell";51;1;7.0;2.0;2;0;"50 and Above";"New";"2013-01-31";160;7.0;7.0
4478;"AW00015477";"Jose Adams";51;1;7.0;2.0;2;0;"50 and Above";"New";"2013-12-14";149;7.0;7.0
4479;"AW00015478";"Melanie Russell";49;3;183.0;9.0;9;6;"40-49";"New";"2013-08-23";153;61.0;30.5
4480;"AW00015479";"Andrea Wright";49;1;86.0;4.0;4;0;"40-49";"New";"2013-11-20";150;86.0;86.0
4481;"AW00015480";"Denise Lopez";49;2;3078.0;2.0;2;13;"40-49";"Regular";"2013-08-20";153;1539.0;236.77
4482;"AW00015481";"Jamie Zhang";43;2;3153.0;5.0;5;13;"40-49";"Regular";"2013-08-17";153;1576.5;242.54
4483;"AW00015482";"Audrey Rubio";49;2;3124.0;4.0;4;12;"40-49";"Regular";"2013-08-03";153;1562.0;260.33
4484;"AW00015483";"Katherine Robinson";49;2;3120.0;5.0;5;12;"40-49";"Regular";"2013-08-07";153;1560.0;260.0
4485;"AW00015484";"Samuel Henderson";49;2;3180.0;4.0;4;13;"40-49";"Regular";"2013-08-26";153;1590.0;244.62
4486;"AW00015485";"Jordan Wright";51;1;40.0;2.0;2;0;"50 and Above";"New";"2013-03-12";158;40.0;40.0
4487;"AW00015486";"Kevin Griffin";51;1;40.0;2.0;2;0;"50 and Above";"New";"2013-06-21";155;40.0;40.0
4488;"AW00015487";"Jesse Ramirez";51;1;90.0;3.0;3;0;"50 and Above";"New";"2013-03-07";158;90.0;90.0
4489;"AW00015488";"Evan Richardson";51;3;166.0;9.0;9;4;"50 and Above";"New";"2013-10-17";151;55.33;41.5
4490;"AW00015489";"Emily Thompson";52;2;1685.0;5.0;5;16;"50 and Above";"Regular";"2013-12-03";149;842.5;105.31
4491;"AW00015490";"Kaitlyn Rivera";52;2;4813.0;7.0;6;4;"50 and Above";"New";"2013-11-14";150;2406.5;1203.25
4492;"AW00015491";"Shannon Li";47;2;3182.0;5.0;5;13;"40-49";"Regular";"2013-07-31";154;1591.0;244.77
4493;"AW00015492";"Grace Long";41;2;3117.0;5.0;5;13;"40-49";"Regular";"2013-08-19";153;1558.5;239.77
4494;"AW00015493";"Eric Chen";46;2;3100.0;3.0;3;13;"40-49";"Regular";"2013-08-13";153;1550.0;238.46
4495;"AW00015494";"Anna Ross";52;3;276.0;7.0;7;8;"50 and Above";"New";"2013-11-22";150;92.0;34.5
4496;"AW00015495";"Craig Alonso";53;1;40.0;2.0;2;0;"50 and Above";"New";"2013-12-29";149;40.0;40.0
4497;"AW00015496";"Kelli Goel";53;1;40.0;2.0;2;0;"50 and Above";"New";"2013-03-05";158;40.0;40.0
4498;"AW00015497";"Katelyn Phillips";53;2;1622.0;3.0;3;17;"50 and Above";"Regular";"2013-12-24";149;811.0;95.41
4499;"AW00015498";"Alexandra Washington";50;3;256.0;10.0;9;7;"50 and Above";"New";"2013-09-24";152;85.33;36.57
4500;"AW00015499";"Robert Thomas";49;2;3223.0;3.0;3;13;"40-49";"Regular";"2013-08-27";153;1611.5;247.92
4501;"AW00015500";"Keith Raji";50;2;3154.0;4.0;4;13;"50 and Above";"Regular";"2013-08-25";153;1577.0;242.62
4502;"AW00015501";"Justin Simmons";50;2;3198.0;3.0;3;12;"50 and Above";"Regular";"2013-08-17";153;1599.0;266.5
4503;"AW00015502";"Nathaniel Howard";47;2;1587.0;3.0;3;17;"40-49";"Regular";"2013-12-27";149;793.5;93.35
4504;"AW00015503";"Caitlin James";47;2;1622.0;5.0;5;17;"40-49";"Regular";"2013-12-08";149;811.0;95.41
4505;"AW00015504";"Jared James";53;1;40.0;2.0;2;0;"50 and Above";"New";"2013-05-19";156;40.0;40.0
4506;"AW00015505";"Gabriella Bailey";53;1;7.0;2.0;2;0;"50 and Above";"New";"2013-06-23";155;7.0;7.0
4507;"AW00015506";"Evan Sanders";43;2;1552.0;2.0;2;16;"40-49";"Regular";"2013-12-05";149;776.0;97.0
4508;"AW00015507";"Hailey Campbell";54;3;268.0;9.0;9;6;"50 and Above";"New";"2013-07-29";154;89.33;44.67
4509;"AW00015508";"Megan Brooks";54;1;40.0;2.0;2;0;"50 and Above";"New";"2013-07-23";154;40.0;40.0
4510;"AW00015509";"Zachary Washington";54;1;40.0;2.0;2;0;"50 and Above";"New";"2013-03-15";158;40.0;40.0
4511;"AW00015510";"Ernest She";48;1;40.0;2.0;2;0;"40-49";"New";"2013-08-22";153;40.0;40.0
4512;"AW00015511";"Haley Kelly";51;3;144.0;7.0;7;9;"50 and Above";"New";"2014-01-20";148;48.0;16.0
4513;"AW00015512";"Jose Hayes";51;1;62.0;3.0;3;0;"50 and Above";"New";"2013-10-23";151;62.0;62.0
4514;"AW00015513";"Madeline Perez";51;1;40.0;2.0;2;0;"50 and Above";"New";"2013-08-16";153;40.0;40.0
4515;"AW00015514";"Angela Ramirez";51;1;125.0;2.0;2;0;"50 and Above";"New";"2013-05-27";156;125.0;125.0
4516;"AW00015515";"Carlos Wright";51;1;7.0;2.0;2;0;"50 and Above";"New";"2013-11-30";150;7.0;7.0
4517;"AW00015516";"Shaun Raje";45;1;7.0;2.0;2;0;"40-49";"New";"2013-07-03";154;7.0;7.0
4518;"AW00015517";"Thomas Edwards";46;2;3113.0;3.0;3;13;"40-49";"Regular";"2013-08-26";153;1556.5;239.46
4519;"AW00015518";"Richard Bryant";51;2;3115.0;5.0;5;13;"50 and Above";"Regular";"2013-09-08";152;1557.5;239.62
4520;"AW00015519";"Jennifer Evans";99;1;22.0;1.0;1;0;"50 and Above";"New";"2013-04-27";157;22.0;22.0
4521;"AW00015520";"Desiree Navarro";55;2;1611.0;4.0;4;17;"50 and Above";"Regular";"2013-12-16";149;805.5;94.76
4522;"AW00015521";"Kathryn Deng";50;2;3173.0;5.0;5;13;"50 and Above";"Regular";"2013-09-10";152;1586.5;244.08
4523;"AW00015522";"Ethan Russell";49;1;27.0;2.0;2;0;"40-49";"New";"2013-08-17";153;27.0;27.0
4524;"AW00015523";"Jonathan Yang";56;2;1631.0;4.0;4;16;"50 and Above";"Regular";"2013-12-26";149;815.5;101.94
4525;"AW00015524";"Dalton Stone";50;1;7.0;2.0;2;0;"50 and Above";"New";"2013-05-21";156;7.0;7.0
4526;"AW00015525";"Marie Gonzalez";51;2;1560.0;3.0;3;16;"50 and Above";"Regular";"2013-12-09";149;780.0;97.5
4527;"AW00015526";"Isabelle Flores";56;3;188.0;10.0;10;8;"50 and Above";"New";"2013-11-03";150;62.67;23.5
4528;"AW00015527";"Megan Rivera";56;2;1622.0;3.0;3;16;"50 and Above";"Regular";"2013-12-17";149;811.0;101.38
4529;"AW00015528";"Lucas Ramirez";46;2;1676.0;4.0;4;15;"40-49";"Regular";"2013-11-30";150;838.0;111.73
4530;"AW00015529";"Jason Allen";57;2;1587.0;3.0;3;15;"50 and Above";"Regular";"2013-11-30";150;793.5;105.8
4531;"AW00015530";"Madison Johnson";57;1;846.0;3.0;3;0;"50 and Above";"New";"2013-12-16";149;846.0;846.0
4532;"AW00015531";"Calvin Raji";57;2;1622.0;3.0;3;16;"50 and Above";"Regular";"2013-12-19";149;811.0;101.38
4533;"AW00015532";"Marshall Jai";57;2;1589.0;5.0;5;15;"50 and Above";"Regular";"2013-12-17";149;794.5;105.93
4534;"AW00015533";"Anna Richardson";46;1;5.0;1.0;1;0;"40-49";"New";"2013-08-19";153;5.0;5.0
4535;"AW00015534";"Steven Bell";57;2;3199.0;5.0;5;13;"50 and Above";"Regular";"2013-09-05";152;1599.5;246.08
4536;"AW00015535";"Jordan Scott";57;2;3100.0;3.0;3;12;"50 and Above";"Regular";"2013-09-02";152;1550.0;258.33
4537;"AW00015536";"Victoria Thomas";51;3;250.0;10.0;9;5;"50 and Above";"New";"2013-12-29";149;83.33;50.0
4538;"AW00015537";"Destiny Peterson";57;2;1631.0;4.0;4;16;"50 and Above";"Regular";"2013-12-21";149;815.5;101.94
4539;"AW00015538";"Luis Lal";57;2;1595.0;5.0;5;15;"50 and Above";"Regular";"2013-12-19";149;797.5;106.33
4540;"AW00015539";"Raul Goel";58;1;64.0;3.0;3;0;"50 and Above";"New";"2013-10-13";151;64.0;64.0
4541;"AW00015540";"Randall Ortega";53;2;3125.0;3.0;3;13;"50 and Above";"Regular";"2013-09-28";152;1562.5;240.38
4542;"AW00015541";"Zoe Morris";58;1;62.0;3.0;3;0;"50 and Above";"New";"2013-08-22";153;62.0;62.0
4543;"AW00015542";"Andrea Baker";53;2;3118.0;4.0;4;12;"50 and Above";"Regular";"2013-09-09";152;1559.0;259.83
4544;"AW00015543";"Emma Flores";58;3;181.0;5.0;5;5;"50 and Above";"New";"2013-10-03";151;60.33;36.2
4545;"AW00015544";"Thomas Brown";57;1;112.0;4.0;4;0;"50 and Above";"New";"2013-04-28";157;112.0;112.0
4546;"AW00015545";"Jennifer Rivera";54;1;40.0;2.0;2;0;"50 and Above";"New";"2013-07-16";154;40.0;40.0
4547;"AW00015546";"Robert Jenkins";59;1;40.0;2.0;2;0;"50 and Above";"New";"2013-12-18";149;40.0;40.0
4548;"AW00015547";"Cassidy Wood";59;2;1587.0;3.0;3;16;"50 and Above";"Regular";"2013-12-25";149;793.5;99.19
4549;"AW00015548";"Morgan Brooks";60;2;1338.0;4.0;4;5;"50 and Above";"New";"2013-01-27";160;669.0;267.6
4550;"AW00015549";"Richard Davis";53;1;575.0;2.0;2;0;"50 and Above";"New";"2013-01-11";160;575.0;575.0
4551;"AW00015550";"Orlando Alonso";48;1;5.0;1.0;1;0;"40-49";"New";"2013-11-29";150;5.0;5.0
4552;"AW00015551";"Kaylee Gray";53;2;1375.0;4.0;4;4;"50 and Above";"New";"2013-01-01";160;687.5;343.75
4553;"AW00015552";"Tyler Lewis";53;2;1427.0;5.0;5;5;"50 and Above";"New";"2013-01-25";160;713.5;285.4
4554;"AW00015553";"Ivan Lopez";53;2;1373.0;5.0;5;4;"50 and Above";"New";"2013-01-05";160;686.5;343.25
4555;"AW00015554";"Zoe Bailey";53;2;1358.0;3.0;3;4;"50 and Above";"New";"2013-01-24";160;679.0;339.5
4556;"AW00015555";"Hailey Barnes";60;2;1372.0;5.0;5;4;"50 and Above";"New";"2013-01-16";160;686.0;343.0
4557;"AW00015556";"Dylan Davis";49;1;589.0;4.0;4;0;"40-49";"New";"2013-03-03";158;589.0;589.0
4558;"AW00015557";"Nathaniel Murphy";60;2;1338.0;4.0;4;4;"50 and Above";"New";"2013-01-08";160;669.0;334.5
4559;"AW00015558";"Hailey Morris";60;2;1363.0;4.0;4;5;"50 and Above";"New";"2013-02-04";159;681.5;272.6
4560;"AW00015559";"Devin Flores";56;3;173.0;7.0;7;3;"50 and Above";"New";"2013-05-25";156;57.67;57.67
4561;"AW00015560";"Gabrielle Gray";61;1;5.0;1.0;1;0;"50 and Above";"New";"2013-05-11";156;5.0;5.0
4562;"AW00015561";"Angel Young";56;2;1375.0;4.0;4;5;"50 and Above";"New";"2013-02-20";159;687.5;275.0
4563;"AW00015562";"Kaitlyn James";50;2;1348.0;3.0;3;4;"50 and Above";"New";"2013-01-30";160;674.0;337.0
4564;"AW00015563";"Luke Lopez";55;1;40.0;2.0;2;0;"50 and Above";"New";"2013-10-05";151;40.0;40.0
4565;"AW00015564";"Eduardo Hughes";56;3;189.0;8.0;7;3;"50 and Above";"New";"2013-09-06";152;63.0;63.0
